Date,Citibank
2010-08-27,91
2010-08-28,93
2010-08-29,91
2010-08-30,89
2010-08-31,96
2010-09-01,86
2010-09-02,84
2010-09-03,86
2010-09-04,89
2010-09-05,78
2010-09-06,76
2010-09-07,78
2010-09-08,71
2010-09-09,71
2010-09-10,72
2010-09-11,64
2010-09-12,63
2010-09-13,63
2010-09-14,67
2010-09-15,62
2010-09-16,62
2010-09-17,62
2010-09-18,62
2010-09-19,64
2010-09-20,66
2010-09-21,71
2010-09-22,71
2010-09-23,75
2010-09-24,75
2010-09-25,86
2010-09-26,77
2010-09-27,76
2010-09-28,81
2010-09-29,76
2010-09-30,73
2010-10-01,79
2010-10-02,72
2010-10-03,73
2010-10-04,75
2010-10-05,77
2010-10-06,86
2010-10-07,80
2010-10-08,85
2010-10-09,84
2010-10-10,86
2010-10-11,80
2010-10-12,79
2010-10-13,78
2010-10-14,74
2010-10-15,75
2010-10-16,70
2010-10-17,69
2010-10-18,68
2010-10-19,68
2010-10-20,67
2010-10-21,71
2010-10-22,66
2010-10-23,72
2010-10-24,66
2010-10-25,66
2010-10-26,67
2010-10-27,73
2010-10-28,68
2010-10-29,68
2010-10-30,73
2010-10-31,69
2010-11-01,73
2010-11-02,71
2010-11-03,71
2010-11-04,74
2010-11-05,74
2010-11-06,74
2010-11-07,74
2010-11-08,74
2010-11-09,74
2010-11-10,78
2010-11-11,74
2010-11-12,80
2010-11-13,74
2010-11-14,71
2010-11-15,69
2010-11-16,68
2010-11-17,64
2010-11-18,62
2010-11-19,60
2010-11-20,63
2010-11-21,61
2010-11-22,63
2010-11-23,70
2010-11-24,69
2010-11-25,72
2010-11-26,76
2010-11-27,84
2010-11-28,79
2010-11-29,80
2010-11-30,81
2010-12-01,82
2010-12-02,85
2010-12-03,88
2010-12-04,87
2010-12-05,86
2010-12-06,81
2010-12-07,79
2010-12-08,78
2010-12-09,79
2010-12-10,74
2010-12-11,73
2010-12-12,72
2010-12-13,72
2010-12-14,73
2010-12-15,75
2010-12-16,72
2010-12-17,74
2010-12-18,72
2010-12-19,74
2010-12-20,76
2010-12-21,78
2010-12-22,83
2010-12-23,82
2010-12-24,84
2010-12-25,92
2010-12-26,85
2010-12-27,85
2010-12-28,86
2010-12-29,84
2010-12-30,85
2010-12-31,83
2011-01-01,90
2011-01-02,83
2011-01-03,83
2011-01-04,83
2011-01-05,83
2011-01-06,94
2011-01-07,83
2011-01-08,85
2011-01-09,81
2011-01-10,79
2011-01-11,82
2011-01-12,78
2011-01-13,73
2011-01-14,75
2011-01-15,71
2011-01-16,69
2011-01-17,68
2011-01-18,67
2011-01-19,67
2011-01-20,68
2011-01-21,65
2011-01-22,69
2011-01-23,66
2011-01-24,67
2011-01-25,69
2011-01-26,69
2011-01-27,75
2011-01-28,71
2011-01-29,76
2011-01-30,70
2011-01-31,67
2011-02-01,68
2011-02-02,69
2011-02-03,60
2011-02-04,57
2011-02-05,55
2011-02-06,57
2011-02-07,59
2011-02-08,62
2011-02-09,64
2011-02-10,73
2011-02-11,69
2011-02-12,75
2011-02-13,69
2011-02-14,68
2011-02-15,64
2011-02-16,61
2011-02-17,59
2011-02-18,56
2011-02-19,59
2011-02-20,56
2011-02-21,59
2011-02-22,65
2011-02-23,64
2011-02-24,68
2011-02-25,69
2011-02-26,73
2011-02-27,73
2011-02-28,74
2011-03-01,76
2011-03-02,77
2011-03-03,81
2011-03-04,83
2011-03-05,82
2011-03-06,80
2011-03-07,78
2011-03-08,76
2011-03-09,78
2011-03-10,72
2011-03-11,76
2011-03-12,68
2011-03-13,69
2011-03-14,68
2011-03-15,68
2011-03-16,68
2011-03-17,68
2011-03-18,68
2011-03-19,74
2011-03-20,68
2011-03-21,69
2011-03-22,72
2011-03-23,71
2011-03-24,72
2011-03-25,74
2011-03-26,77
2011-03-27,74
2011-03-28,75
2011-03-29,84
2011-03-30,76
2011-03-31,80
2011-04-01,78
2011-04-02,90
2011-04-03,78
2011-04-04,77
2011-04-05,83
2011-04-06,79
2011-04-07,75
2011-04-08,74
2011-04-09,79
2011-04-10,73
2011-04-11,72
2011-04-12,71
2011-04-13,70
2011-04-14,72
2011-04-15,69
2011-04-16,68
2011-04-17,69
2011-04-18,72
2011-04-19,75
2011-04-20,79
2011-04-21,80
2011-04-22,84
2011-04-23,89
2011-04-24,85
2011-04-25,84
2011-04-26,86
2011-04-27,82
2011-04-28,84
2011-04-29,80
2011-04-30,79
2011-05-01,84
2011-05-02,77
2011-05-03,76
2011-05-04,77
2011-05-05,74
2011-05-06,73
2011-05-07,79
2011-05-08,74
2011-05-09,75
2011-05-10,77
2011-05-11,85
2011-05-12,83
2011-05-13,81
2011-05-14,87
2011-05-15,85
2011-05-16,78
2011-05-17,77
2011-05-18,74
2011-05-19,73
2011-05-20,70
2011-05-21,71
2011-05-22,72
2011-05-23,72
2011-05-24,76
2011-05-25,76
2011-05-26,82
2011-05-27,80
2011-05-28,83
2011-05-29,86
2011-05-30,79
2011-05-31,85
