Date,Oppenheimer Holdings
2013-08-30,75
2013-08-31,76
2013-09-01,72
2013-09-02,69
2013-09-03,66
2013-09-04,64
2013-09-05,60
2013-09-06,57
2013-09-07,54
2013-09-08,55
2013-09-09,56
2013-09-10,63
2013-09-11,58
2013-09-12,62
2013-09-13,60
2013-09-14,62
2013-09-15,63
2013-09-16,64
2013-09-17,65
2013-09-18,70
2013-09-19,68
2013-09-20,69
2013-09-21,71
2013-09-22,72
2013-09-23,73
2013-09-24,76
2013-09-25,76
2013-09-26,83
2013-09-27,79
2013-09-28,84
2013-09-29,78
2013-09-30,75
2013-10-01,72
2013-10-02,75
2013-10-03,66
2013-10-04,64
2013-10-05,61
2013-10-06,62
2013-10-07,64
2013-10-08,67
2013-10-09,67
2013-10-10,69
2013-10-11,76
2013-10-12,75
2013-10-13,72
2013-10-14,71
2013-10-15,71
2013-10-16,70
2013-10-17,70
2013-10-18,72
2013-10-19,69
2013-10-20,70
2013-10-21,71
2013-10-22,73
2013-10-23,78
2013-10-24,80
2013-10-25,77
2013-10-26,87
2013-10-27,76
2013-10-28,73
2013-10-29,70
2013-10-30,67
2013-10-31,64
2013-11-01,61
2013-11-02,58
2013-11-03,59
2013-11-04,60
2013-11-05,61
2013-11-06,68
2013-11-07,64
2013-11-08,65
2013-11-09,67
2013-11-10,66
2013-11-11,65
2013-11-12,64
2013-11-13,68
2013-11-14,62
2013-11-15,64
2013-11-16,61
2013-11-17,63
2013-11-18,66
2013-11-19,69
2013-11-20,72
2013-11-21,78
2013-11-22,77
2013-11-23,80
2013-11-24,76
2013-11-25,73
2013-11-26,73
2013-11-27,67
2013-11-28,63
2013-11-29,60
2013-11-30,57
2013-12-01,56
2013-12-02,55
2013-12-03,55
2013-12-04,56
2013-12-05,54
2013-12-06,53
2013-12-07,53
2013-12-08,55
2013-12-09,58
2013-12-10,63
2013-12-11,64
2013-12-12,67
2013-12-13,70
2013-12-14,73
2013-12-15,70
2013-12-16,67
2013-12-17,64
2013-12-18,64
2013-12-19,58
2013-12-20,55
2013-12-21,52
2013-12-22,52
2013-12-23,52
2013-12-24,55
2013-12-25,53
2013-12-26,54
2013-12-27,54
2013-12-28,55
2013-12-29,55
2013-12-30,55
2013-12-31,55
2014-01-01,55
2014-01-02,55
2014-01-03,55
2014-01-04,55
2014-01-05,57
2014-01-06,60
2014-01-07,61
2014-01-08,63
2014-01-09,68
2014-01-10,67
2014-01-11,70
2014-01-12,69
2014-01-13,68
2014-01-14,67
2014-01-15,69
2014-01-16,65
2014-01-17,64
2014-01-18,66
2014-01-19,64
2014-01-20,65
2014-01-21,66
2014-01-22,68
2014-01-23,69
2014-01-24,76
2014-01-25,72
2014-01-26,73
2014-01-27,75
2014-01-28,76
2014-01-29,81
2014-01-30,81
2014-01-31,82
2014-02-01,83
2014-02-02,85
2014-02-03,87
2014-02-04,89
2014-02-05,93
2014-02-06,96
2014-02-07,96
2014-02-08,99
2014-02-09,95
2014-02-10,97
2014-02-11,91
2014-02-12,88
2014-02-13,86
2014-02-14,84
2014-02-15,82
2014-02-16,80
2014-02-17,79
2014-02-18,80
2014-02-19,77
2014-02-20,76
2014-02-21,75
2014-02-22,74
2014-02-23,75
2014-02-24,76
2014-02-25,80
2014-02-26,78
2014-02-27,79
2014-02-28,80
