Date,Citibank
2009-11-23,49
2009-11-24,51
2009-11-25,49
2009-11-26,49
2009-11-27,49
2009-11-28,49
2009-11-29,50
2009-11-30,52
2009-12-01,53
2009-12-02,55
2009-12-03,56
2009-12-04,58
2009-12-05,60
2009-12-06,60
2009-12-07,62
2009-12-08,64
2009-12-09,63
2009-12-10,64
2009-12-11,65
2009-12-12,66
2009-12-13,66
2009-12-14,67
2009-12-15,67
2009-12-16,68
2009-12-17,72
2009-12-18,69
2009-12-19,70
2009-12-20,73
2009-12-21,76
2009-12-22,85
2009-12-23,82
2009-12-24,86
2009-12-25,88
2009-12-26,91
2009-12-27,92
2009-12-28,93
2009-12-29,94
2009-12-30,102
2009-12-31,97
2010-01-01,100
2010-01-02,100
2010-01-03,97
2010-01-04,94
2010-01-05,91
2010-01-06,89
2010-01-07,95
2010-01-08,83
2010-01-09,81
2010-01-10,78
2010-01-11,75
2010-01-12,75
2010-01-13,69
2010-01-14,66
2010-01-15,63
2010-01-16,60
2010-01-17,61
2010-01-18,63
2010-01-19,66
2010-01-20,70
2010-01-21,69
2010-01-22,74
2010-01-23,73
2010-01-24,71
2010-01-25,69
2010-01-26,70
2010-01-27,66
2010-01-28,64
2010-01-29,62
2010-01-30,61
2010-01-31,63
2010-02-01,65
2010-02-02,67
2010-02-03,71
2010-02-04,71
2010-02-05,81
2010-02-06,76
2010-02-07,75
2010-02-08,74
2010-02-09,73
2010-02-10,73
2010-02-11,71
2010-02-12,70
2010-02-13,70
2010-02-14,68
2010-02-15,66
2010-02-16,69
2010-02-17,63
2010-02-18,60
2010-02-19,59
2010-02-20,56
2010-02-21,58
2010-02-22,60
2010-02-23,62
2010-02-24,64
2010-02-25,67
2010-02-26,68
2010-02-27,70
2010-02-28,69
2010-03-01,69
2010-03-02,72
2010-03-03,69
2010-03-04,69
2010-03-05,69
2010-03-06,69
2010-03-07,66
2010-03-08,64
2010-03-09,63
2010-03-10,60
2010-03-11,57
2010-03-12,55
2010-03-13,53
2010-03-14,56
2010-03-15,59
2010-03-16,62
2010-03-17,65
2010-03-18,71
2010-03-19,71
2010-03-20,75
2010-03-21,73
2010-03-22,71
2010-03-23,72
2010-03-24,67
2010-03-25,65
2010-03-26,64
2010-03-27,65
2010-03-28,64
2010-03-29,67
2010-03-30,70
2010-03-31,72
2010-05-01,70
2010-05-02,72
2010-05-03,75
2010-05-04,84
2010-05-05,81
2010-05-06,90
2010-05-07,87
2010-05-08,90
2010-05-09,85
2010-05-10,81
2010-05-11,82
2010-05-12,72
2010-05-13,68
2010-05-14,64
2010-05-15,60
2010-05-16,62
2010-05-17,64
2010-05-18,72
2010-05-19,69
2010-05-20,72
2010-05-21,79
2010-05-22,77
2010-05-23,75
2010-05-24,74
2010-05-25,73
2010-05-26,75
2010-05-27,71
2010-05-28,69
2010-05-29,68
2010-05-30,69
2010-05-31,71
2010-06-01,73
2010-06-02,75
2010-06-03,79
2010-06-04,78
2010-06-05,82
2010-06-06,82
2010-06-07,84
2010-06-08,86
2010-06-09,88
2010-06-10,90
2010-06-11,92
2010-06-12,103
2010-06-13,91
2010-06-14,88
2010-06-15,85
2010-06-16,83
2010-06-17,80
2010-06-18,77
2010-06-19,75
2010-06-20,81
2010-06-21,79
2010-06-22,81
2010-06-23,84
2010-06-24,85
2010-06-25,96
2010-06-26,90
2010-06-27,88
2010-06-28,87
2010-06-29,86
2010-06-30,84
2010-07-01,91
2010-07-02,83
2010-07-03,80
2010-07-04,79
2010-07-05,78
2010-07-06,78
2010-07-07,85
2010-07-08,77
2010-07-09,79
2010-07-10,76
2010-07-11,75
2010-07-12,78
2010-07-13,73
2010-07-14,72
2010-07-15,78
2010-07-16,70
2010-07-17,70
2010-07-18,68
2010-07-19,67
2010-07-20,67
2010-07-21,66
2010-07-22,66
2010-07-23,65
2010-07-24,65
2010-07-25,65
2010-07-26,65
2010-07-27,68
2010-07-28,65
2010-07-29,65
2010-07-30,66
2010-07-31,66
2010-08-01,68
2010-08-02,71
2010-08-03,74
2010-08-04,82
2010-08-05,80
2010-08-06,83
2010-08-07,88
2010-08-08,85
2010-08-09,85
2010-08-10,85
2010-08-11,84
2010-08-12,87
2010-08-13,85
2010-08-14,84
2010-08-15,85
2010-08-16,80
2010-08-17,79
2010-08-18,77
2010-08-19,75
2010-08-20,73
2010-08-21,72
2010-08-22,74
2010-08-23,75
2010-08-24,77
2010-08-25,79
2010-08-26,87
2010-08-27,88
2010-08-28,85
2010-08-29,83
2010-08-30,81
2010-08-31,85
2010-09-01,78
2010-09-02,77
2010-09-03,79
2010-09-04,74
2010-09-05,74
2010-09-06,72
2010-09-07,74
2010-09-08,70
2010-09-09,69
2010-09-10,68
2010-09-11,67
2010-09-12,66
2010-09-13,65
2010-09-14,71
2010-09-15,63
2010-09-16,62
2010-09-17,61
2010-09-18,62
2010-09-19,62
2010-09-20,64
2010-09-21,69
2010-09-22,67
2010-09-23,73
2010-09-24,71
2010-09-25,73
2010-09-26,72
2010-09-27,72
2010-09-28,75
2010-09-29,71
2010-09-30,70
2010-10-01,74
2010-10-02,70
2010-10-03,71
2010-10-04,72
2010-10-05,73
2010-10-06,78
2010-10-07,76
2010-10-08,79
2010-10-09,79
2010-10-10,76
2010-10-11,73
2010-10-12,70
2010-10-13,68
2010-10-14,72
2010-10-15,62
2010-10-16,60
2010-10-17,60
2010-10-18,60
2010-10-19,61
2010-10-20,61
2010-10-21,68
2010-10-22,62
2010-10-23,62
2010-10-24,61
2010-10-25,61
2010-10-26,63
2010-10-27,61
2010-10-28,61
2010-10-29,61
2010-10-30,61
2010-10-31,62
2010-11-01,64
2010-11-02,70
2010-11-03,70
2010-11-04,70
2010-11-05,72
2010-11-06,74
2010-11-07,72
2010-11-08,75
2010-11-09,68
2010-11-10,70
2010-11-11,65
2010-11-12,67
2010-11-13,62
2010-11-14,62
2010-11-15,62
2010-11-16,62
2010-11-17,62
2010-11-18,62
2010-11-19,62
2010-11-20,66
2010-11-21,64
2010-11-22,65
2010-11-23,73
2010-11-24,68
2010-11-25,70
2010-11-26,74
2010-11-27,73
2010-11-28,74
2010-11-29,75
2010-11-30,80
2010-12-01,78
2010-12-02,86
2010-12-03,80
2010-12-04,82
2010-12-05,80
2010-12-06,79
2010-12-07,78
2010-12-08,76
2010-12-09,79
2010-12-10,78
2010-12-11,73
2010-12-12,70
2010-12-13,68
2010-12-14,66
2010-12-15,64
2010-12-16,68
2010-12-17,60
2010-12-18,58
2010-12-19,60
2010-12-20,62
2010-12-21,65
2010-12-22,67
2010-12-23,70
2010-12-24,78
2010-12-25,75
2010-12-26,76
2010-12-27,78
2010-12-28,79
2010-12-29,87
2010-12-30,85
2010-12-31,84
2011-01-01,86
2011-01-02,85
2011-01-03,84
2011-01-04,83
2011-01-05,84
2011-01-06,85
2011-01-07,83
2011-01-08,80
2011-01-09,77
2011-01-10,75
2011-01-11,73
2011-01-12,75
2011-01-13,68
2011-01-14,66
2011-01-15,64
2011-01-16,66
2011-01-17,61
2011-01-18,60
2011-01-19,58
2011-01-20,61
2011-01-21,56
2011-01-22,55
2011-01-23,57
2011-01-24,59
2011-01-25,63
2011-01-26,65
2011-01-27,68
2011-01-28,67
2011-01-29,70
2011-01-30,66
2011-01-31,63
