Date,Citibank
2008-12-27,46
2008-12-28,48
2008-12-29,51
2008-12-30,53
2008-12-31,55
2009-01-01,58
2009-01-02,60
2009-01-03,63
2009-01-04,60
2009-01-05,58
2009-01-06,55
2009-01-07,53
2009-01-08,51
2009-01-09,48
2009-01-10,46
2009-01-11,47
2009-01-12,48
2009-01-13,49
2009-01-14,50
2009-01-15,51
2009-01-16,52
2009-01-17,53
2009-01-18,52
2009-01-19,51
2009-01-20,51
2009-01-21,50
2009-01-22,49
2009-01-23,48
2009-01-24,48
2009-01-25,46
2009-01-26,45
2009-01-27,44
2009-01-28,42
2009-01-29,41
2009-01-30,40
2009-01-31,39
2009-02-01,40
2009-02-02,41
2009-02-03,42
2009-02-04,43
2009-02-05,44
2009-02-06,45
2009-02-07,46
2009-02-08,45
2009-02-09,44
2009-02-10,43
2009-02-11,43
2009-02-12,42
2009-02-13,41
2009-02-14,41
2009-02-15,41
2009-02-16,41
2009-02-17,42
2009-02-18,42
2009-02-19,42
2009-02-20,42
2009-02-21,43
2009-02-22,43
2009-03-01,40
2009-03-02,38
2009-03-03,35
2009-03-04,33
2009-03-05,30
2009-03-06,28
2009-03-07,26
2009-03-08,27
2009-03-09,29
2009-03-10,31
2009-03-11,32
2009-03-12,34
2009-03-13,36
2009-03-14,38
2009-03-15,38
2009-03-16,38
2009-03-17,38
2009-03-18,38
2009-03-19,38
2009-03-20,38
2009-03-21,39
2009-03-22,39
2009-03-23,40
2009-03-24,41
2009-03-25,42
2009-03-26,43
2009-03-27,44
2009-03-28,45
2009-03-29,45
2009-03-30,46
2009-03-31,47
2009-04-01,48
2009-04-02,49
2009-04-03,50
2009-04-04,51
2009-04-05,53
2009-04-06,55
2009-04-07,57
2009-04-08,60
2009-04-09,62
2009-04-10,64
2009-04-11,67
2009-04-12,67
2009-04-13,67
2009-04-14,67
2009-04-15,68
2009-04-16,68
2009-04-17,68
2009-04-18,69
2009-04-19,68
2009-04-20,67
2009-04-21,66
2009-04-22,66
2009-04-23,65
2009-04-24,64
2009-04-25,64
2009-04-26,64
2009-04-27,64
2009-04-28,64
2009-04-29,64
2009-04-30,64
2009-05-01,64
2009-05-02,64
2009-05-03,61
2009-05-04,59
2009-05-05,57
2009-05-06,55
2009-05-07,53
2009-05-08,51
2009-05-09,49
2009-05-10,50
2009-05-11,52
2009-05-12,54
2009-05-13,56
2009-05-14,58
2009-05-15,60
2009-05-16,62
2009-05-17,60
2009-05-18,59
2009-05-19,57
2009-05-20,56
2009-05-21,54
2009-05-22,53
2009-05-23,52
2009-05-24,54
2009-05-25,56
2009-05-26,58
2009-05-27,61
2009-05-28,63
2009-05-29,65
2009-05-30,68
2009-05-31,67
2009-06-01,67
2009-06-02,70
2009-06-03,66
2009-06-04,65
2009-06-05,65
2009-06-06,65
2009-06-07,63
2009-06-08,61
2009-06-09,60
2009-06-10,58
2009-06-11,57
2009-06-12,55
2009-06-13,54
2009-06-14,55
2009-06-15,57
2009-06-16,58
2009-06-17,60
2009-06-18,63
2009-06-19,63
2009-06-20,65
2009-06-21,64
2009-06-22,64
2009-06-23,63
2009-06-24,63
2009-06-25,62
2009-06-26,62
2009-06-27,62
2009-06-28,64
2009-06-29,66
2009-06-30,72
2009-07-01,70
2009-07-02,72
2009-07-03,74
2009-07-04,77
2009-07-05,75
2009-07-06,73
2009-07-07,71
2009-07-08,69
2009-07-09,67
2009-07-10,65
2009-07-11,63
2009-07-12,65
2009-07-13,67
2009-07-14,71
2009-07-15,71
2009-07-16,73
2009-07-17,76
2009-07-18,77
2009-07-19,75
2009-07-20,73
2009-07-21,71
2009-07-22,69
2009-07-23,67
2009-07-24,65
2009-07-25,63
2009-07-26,61
2009-07-27,60
2009-07-28,59
2009-07-29,57
2009-07-30,56
2009-07-31,55
2009-08-01,54
2009-08-02,58
2009-08-03,66
2009-08-04,71
2009-08-05,71
2009-08-06,79
2009-08-07,81
2009-08-08,85
2009-08-09,84
2009-08-10,84
2009-08-11,87
2009-08-12,84
2009-08-13,84
2009-08-14,84
2009-08-15,85
2009-08-16,81
2009-08-17,78
2009-08-18,75
2009-08-19,73
2009-08-20,70
2009-08-21,67
2009-08-22,65
2009-08-23,66
2009-08-24,67
2009-08-25,68
2009-08-26,70
2009-08-27,73
2009-08-28,72
2009-08-29,74
2009-08-30,71
2009-08-31,69
2009-09-01,67
2009-09-02,65
2009-09-03,63
2009-09-04,61
2009-09-05,59
2009-09-06,60
2009-09-07,62
2009-09-08,68
2009-09-09,65
2009-09-10,67
2009-09-11,70
2009-09-12,71
2009-09-13,68
2009-09-14,65
2009-09-15,66
2009-09-16,60
2009-09-17,57
2009-09-18,54
2009-09-19,52
2009-09-20,51
2009-09-21,50
2009-09-22,49
2009-09-23,49
2009-09-24,49
2009-09-25,47
2009-09-26,47
2009-09-27,48
2009-09-28,50
2009-09-29,52
2009-09-30,56
2009-10-01,56
2009-10-02,58
2009-10-03,60
2009-10-04,60
2009-10-05,60
2009-10-06,60
2009-10-07,61
2009-10-08,64
2009-10-09,61
2009-10-10,62
2009-10-11,59
2009-10-12,57
2009-10-13,55
2009-10-14,53
2009-10-15,51
2009-10-16,49
2009-10-17,47
2009-10-18,50
2009-10-19,55
2009-10-20,56
2009-10-21,60
2009-10-22,63
2009-10-23,66
2009-10-24,70
2009-10-25,69
2009-10-26,68
2009-10-27,71
2009-10-28,66
2009-10-29,68
2009-10-30,64
2009-10-31,64
2009-11-01,64
2009-11-02,65
2009-11-03,70
2009-11-04,68
2009-11-05,68
2009-11-06,69
2009-11-07,73
2009-11-08,69
2009-11-09,68
2009-11-10,67
2009-11-11,70
2009-11-12,65
2009-11-13,64
2009-11-14,64
2009-11-15,62
2009-11-16,61
2009-11-17,60
2009-11-18,61
2009-11-19,58
2009-11-20,57
2009-11-21,56
2009-11-22,56
2009-11-23,57
2009-11-24,58
2009-11-25,58
2009-11-26,59
2009-11-27,61
2009-11-28,61
2009-11-29,61
2009-11-30,62
2009-12-01,63
2009-12-02,63
2009-12-03,64
2009-12-04,65
2009-12-05,66
2009-12-06,66
2009-12-07,66
2009-12-08,72
2009-12-09,67
2009-12-10,68
2009-12-11,68
2009-12-12,69
2009-12-13,67
2009-12-14,66
2009-12-15,65
2009-12-16,64
2009-12-17,63
2009-12-18,65
2009-12-19,61
2009-12-20,65
2009-12-21,70
2009-12-22,75
2009-12-23,79
2009-12-24,90
2009-12-25,89
2009-12-26,94
2009-12-27,94
2009-12-28,95
2009-12-29,96
2009-12-30,104
2009-12-31,98
2010-01-01,106
2010-01-02,100
2010-01-03,96
2010-01-04,92
2010-01-05,88
2010-01-06,84
2010-01-07,87
2010-01-08,76
2010-01-09,73
2010-01-10,71
2010-01-11,69
2010-01-12,74
2010-01-13,66
2010-01-14,64
2010-01-15,62
2010-01-16,61
2010-01-17,62
2010-01-18,63
2010-01-19,64
2010-01-20,65
2010-01-21,66
2010-01-22,68
2010-01-23,73
2010-01-24,66
2010-01-25,64
2010-01-26,63
2010-01-27,61
2010-01-28,60
2010-01-29,59
2010-01-30,57
2010-01-31,59
2010-02-01,62
2010-02-02,63
2010-02-03,69
2010-02-04,68
2010-02-05,72
2010-02-06,75
2010-02-07,73
2010-02-08,74
2010-02-09,74
2010-02-10,82
2010-02-11,77
2010-02-12,76
2010-02-13,77
2010-02-14,74
2010-02-15,71
2010-02-16,68
2010-02-17,65
2010-02-18,63
2010-02-19,59
2010-02-20,57
2010-02-21,57
2010-02-22,58
2010-02-23,62
2010-02-24,59
2010-02-25,66
2010-02-26,60
2010-02-27,61
2010-02-28,61
2010-03-01,61
2010-03-02,64
2010-03-03,61
2010-03-04,64
2010-03-05,61
2010-03-06,62
2010-03-07,61
2010-03-08,60
2010-03-09,59
2010-03-10,59
2010-03-11,58
2010-03-12,57
2010-03-13,60
2010-03-14,57
2010-03-15,58
2010-03-16,60
2010-03-17,60
2010-03-18,65
2010-03-19,62
2010-03-20,63
2010-03-21,62
2010-03-22,62
2010-03-23,62
2010-03-24,63
2010-03-25,62
2010-03-26,62
2010-03-27,65
2010-03-28,64
2010-03-29,66
2010-03-30,68
2010-03-31,70
2010-04-01,76
2010-04-02,74
2010-04-03,77
2010-04-04,76
2010-04-05,75
2010-04-06,77
2010-04-07,77
2010-04-08,72
2010-04-09,71
2010-04-10,70
2010-04-11,69
2010-04-12,70
2010-04-13,69
2010-04-14,72
2010-04-15,68
2010-04-16,68
2010-04-17,68
2010-04-18,66
2010-04-19,65
2010-04-20,64
2010-04-21,63
2010-04-22,63
2010-04-23,61
2010-04-24,60
2010-04-25,61
2010-04-26,62
2010-04-27,64
2010-04-28,66
2010-04-29,66
2010-04-30,67
2010-05-01,69
2010-05-02,71
2010-05-03,73
2010-05-04,82
2010-05-05,77
2010-05-06,79
2010-05-07,84
2010-05-08,84
2010-05-09,84
2010-05-10,76
2010-05-11,73
2010-05-12,69
2010-05-13,66
2010-05-14,62
2010-05-15,59
2010-05-16,61
2010-05-17,63
2010-05-18,69
2010-05-19,68
2010-05-20,71
2010-05-21,73
2010-05-22,77
2010-05-23,74
2010-05-24,72
2010-05-25,71
2010-05-26,68
2010-05-27,66
2010-05-28,64
2010-05-29,62
2010-05-30,63
2010-05-31,65
